symbol,financialYear,reportType,financialYearEnd,reportingDate,currency,operatingIncome,netIncome,freeCashFlow,investedCapital,totalAssets,totalEquity,returnOnCapital,returnOnAssets,returnOnEquity,freeCashFlowToCapital,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
388,2014,3rdQuarterly,2014-09-30,2014-11-05,HKD,5670000000,4678000000,3450000000,-112521000000,241230000000,20640000000,-0.04293489,0.019392281,0.226647287,-0.030660943,0.014301704,0.167151163,0.61356996,0.50622227,0.874732792
388,2014,Final,2014-12-31,2015-03-05,HKD,6244000000,5165000000,4008000000,-107650000000,251860000000,21273000000,-0.049357125,0.020507425,0.242796033,-0.03723177,0.015913603,0.188407841,0.633972992,0.524418723,0.897967086
388,2015,1stQuarterly,2015-03-31,2015-05-13,HKD,6722000000,5562000000,5799000000,-115615000000,278884000000,22858000000,-0.049351415,0.019943776,0.243328375,-0.050157851,0.020793592,0.253696736,0.651988361,0.539476237,0.833872708
388,2015,Interim,2015-06-30,2015-08-12,HKD,8318000000,6893000000,7735000000,-113021000000,300663000000,27922000000,-0.062140686,0.022926,0.24686627,-0.068438609,0.025726478,0.277021703,0.688519162,0.570565351,0.897142028
388,2015,Final,2015-12-31,2016-03-02,HKD,9401000000,7956000000,7611000000,-76863000000,238193000000,29816000000,-0.104551508,0.033401485,0.266836598,-0.099020335,0.03195308,0.255265629,0.702878505,0.594841121,0.897184515
388,2016,Interim,2016-06-30,2016-08-10,HKD,8013000000,6846000000,3586000000,-62870000000,205979000000,30987000000,-0.109696202,0.033236398,0.220931358,-0.057038333,0.017409542,0.11572595,0.65939763,0.563364055,0.897166228
494,2006,Final,2006-12-31,2007-03-21,HKD,2412320000,2201819000,170496000,7699886000,22045082000,8299208000,0.290630091,0.099878014,0.265304713,0.022142665,0.00773397,0.020543647,0.035469942,0.032374806,0.840217111
494,2007,Final,2007-12-31,2008-03-27,HKD,3600053000,3060036000,3700288000,14399808000,31789377000,9895317000,0.230951725,0.096259703,0.309240826,0.256967871,0.116400142,0.373943351,0.038936351,0.0330958,0.799508568
494,2008,Interim,2008-06-30,2008-08-13,HKD,3962921000,3246540000,3300294000,15690812000,32591489000,9647914000,0.232328639,0.099613123,0.336501756,0.210332901,0.101262449,0.342073323,0.038821079,0.031803356,0.788121816
494,2008,Final,2008-12-31,2009-03-25,HKD,3044416000,2421936000,3083545000,17599216000,37509104000,13412074000,0.15625603,0.064569284,0.180578783,0.175209225,0.082207909,0.229908141,0.027496006,0.021874004,0.838649328
494,2009,Interim,2009-06-30,2009-08-13,HKD,3155358000,2580626000,3323769000,18969738000,38074180000,16437120000,0.152637748,0.067778899,0.156999888,0.175214281,0.087297192,0.202211154,0.028784244,0.023541344,0.843975454
494,2009,Final,2009-12-31,2010-03-24,HKD,3879506000,3369107000,6360308000,19424414000,41846719000,17759646000,0.186417977,0.080510661,0.189705752,0.327438861,0.151990602,0.358132589,0.037131927,0.032246744,0.841096172
494,2010,Interim,2010-06-30,2010-08-12,HKD,4778397000,4143761000,6248673000,24499097000,49461324000,18595182000,0.181766257,0.083777802,0.222840572,0.255057278,0.126334528,0.336037206,0.043448372,0.037677838,0.797428954
494,2010,Final,2010-12-31,2011-03-24,HKD,5298682000,4278221000,5201936000,40373684000,74051781000,28283014000,0.120780866,0.057773371,0.151264678,0.12884472,0.070247277,0.183924387,0.042691656,0.034469768,0.829642508
494,2011,Interim,2011-06-30,2011-08-11,USD,3068967000,2342449000,4433708000,6100608000,10190263000,3690159000,0.454893979,0.2298713,0.634782675,0.726764939,0.435092598,1.201495112,0.03783175,0.028875822,0.98087429
494,2011,Final,2011-12-31,2012-03-22,USD,879937000,681229000,811000000,6824103000,10920420000,3933793000,0.113803962,0.062381209,0.173173576,0.118843458,0.074264543,0.206162348,0.043930359,0.034009974,0.810257637
494,2012,Interim,2012-06-30,2012-08-09,USD,946963000,757986000,539130000,7158464000,11191121000,4448354000,0.119570778,0.067731016,0.17039696,0.075313643,0.048174799,0.121197638,0.046511629,0.037229716,0.6798648
494,2012,Final,2012-12-31,2013-03-21,USD,790703000,617416000,410315000,7420201000,12017929000,4622192000,0.098048017,0.051374575,0.13357645,0.05529702,0.034141906,0.088770653,0.039101503,0.030532189,0.538074815
494,2013,Interim,2013-06-30,2013-08-13,USD,591041000,401506000,658371000,7670471000,12008557000,4496266000,0.068517315,0.033434991,0.089297653,0.085831887,0.054825155,0.146426168,0.028291684,0.019219108,0.827574183
494,2013,Final,2013-12-31,2014-03-20,USD,975824000,725337000,818135000,7898357000,12465453000,5036637000,0.109311892,0.058187777,0.144012165,0.103582935,0.065632192,0.162436761,0.047038068,0.034963734,0.724084115
494,2014,Interim,2014-06-30,2014-08-21,USD,986006000,740388000,851285000,6696297000,12776899000,4799959000,0.132790362,0.057947394,0.154248818,0.127127724,0.066626887,0.177352557,0.046936869,0.035244709,3.797949183
494,2014,Final,2014-12-31,2015-03-19,USD,623529000,441276000,562640000,4341665000,8477022000,2598484000,0.131870169,0.052055545,0.169820557,0.129590837,0.066372365,0.216526251,0.03014775,0.021335782,0.997731578
494,2015,Interim,2015-06-30,2015-08-20,USD,652556000,478540000,518106000,4357814000,8103476000,2440977000,0.134411682,0.05905367,0.196044453,0.118891261,0.063936266,0.212253536,0.033899776,0.02485978,-3.89993104
494,2015,Final,2015-12-31,2016-03-17,USD,594985000,421046000,465838000,4268571000,7933099000,2502873000,0.123464874,0.053074593,0.168225076,0.109132073,0.05872081,0.186121309,0.031596315,0.022359391,0.721039981
494,2016,Interim,2016-06-30,2016-08-25,USD,511415000,344676000,430900000,3451694000,7264638000,2370457000,0.129239714,0.047445723,0.145404873,0.124837254,0.059314724,0.181779294,0.02798294,0.018859532,0.817875338
551,2007,Final,2007-09-30,2008-01-17,USD,386647000,359432000,54268000,2272095000,4120772000,2419378000,0.162375253,0.087224433,0.148563804,0.023884565,0.013169377,0.022430559,0.093981172,0.0873661,0.498108126
551,2008,Interim,2008-03-31,2008-06-20,USD,432556000,399158000,-47998000,2365699000,4779531000,2559026000,0.173818394,0.083514052,0.155980439,-0.020289141,-0.010042408,-0.018756355,0.095498381,0.088124873,0.464680653
551,2008,Final,2008-09-30,2009-01-13,USD,515429000,468664000,-108864000,2538619000,4968675000,2780603000,0.193311403,0.094323738,0.168547614,-0.042883158,-0.021910067,-0.03915122,0.104763333,0.09525813,0.404136012
551,2009,Interim,2009-03-31,2009-06-19,USD,513620000,477038000,265104000,2515481000,5130314000,2850758000,0.195157507,0.092984172,0.167337249,0.105388989,0.05167403,0.092994214,0.099827602,0.092717495,0.396811156
551,2009,Final,2009-09-30,2010-01-20,USD,470093000,464730000,761198000,2413677000,5758802000,3037227000,0.191393463,0.080699076,0.153011283,0.315368626,0.132179922,0.25062269,0.09370185,0.092632864,0.40688787
551,2010,Interim,2010-03-31,2010-06-15,USD,493582000,457840000,611736000,2757736000,5866350000,3137065000,0.167835862,0.078045122,0.145945334,0.221825439,0.104278811,0.195002654,0.096287002,0.089314523,0.412259741
551,2010,Final,2010-09-30,2011-01-19,USD,530863000,479507000,153958000,3014461000,5725322000,3371056000,0.164486454,0.083751971,0.142242372,0.051073144,0.026890715,0.045670555,0.091714569,0.082842047,0.397383146
551,2011,Interim,2011-03-31,2011-05-31,USD,547730000,498805000,-12790000,3088077000,6114709000,3498656000,0.171215614,0.08157461,0.142570461,-0.004141736,-0.002091678,-0.003655689,0.085109497,0.077507244,0.382087188
551,2011,Final,2011-09-30,2011-12-29,USD,511728000,449829000,57707000,3144365000,6473264000,3653768000,0.153775087,0.069490291,0.123113728,0.018352513,0.008914668,0.015793833,0.072633202,0.063847436,0.424484526
551,2012,Interim,2012-03-31,2012-05-30,USD,535070000,498593000,206746000,3626453000,6861978000,3835824000,0.141839147,0.072660245,0.129983284,0.057010528,0.030129213,0.053898719,0.072725083,0.067767241,0.387565509
551,2012,Final,2012-12-31,2013-03-26,USD,636900000,623701000,347402000,3635997000,6836110000,4002788000,0.168130502,0.091236244,0.155816646,0.095545183,0.050818667,0.086790007,0.069279271,0.06784354,0.426194603
551,2013,Interim,2013-06-30,2013-08-13,USD,547450000,539290000,327830000,3831705000,6795383000,4161457000,0.136006295,0.079361237,0.129591631,0.085557213,0.04824305,0.078777697,0.059001746,0.058122297,0.35508539
551,2013,Final,2013-12-31,2014-03-26,USD,454219000,434768000,439389000,3682709000,6992706000,4338658000,0.116486804,0.0621745,0.100207944,0.119311355,0.062835332,0.10127302,0.059903823,0.057338564,0.537994773
551,2014,Interim,2014-06-30,2014-08-13,USD,381005000,341766000,546574000,3532292000,6911938000,4255812000,0.097049734,0.049445756,0.080305709,0.154736358,0.079076809,0.128430015,0.048631799,0.0436233,0.684394913
551,2015,Final,2015-12-31,2016-03-23,USD,484203000,390183000,349602000,3571412000,7264486000,4498565000,0.117004983,0.053711026,0.086734992,0.097889014,0.048124809,0.077714116,0.057404609,0.046258083,0.653428665
551,2016,Interim,2016-06-30,2016-08-12,USD,543982000,428614000,126194000,3828572000,7256807000,4574068000,0.122274571,0.059063718,0.093705209,0.032961114,0.017389742,0.027589008,0.064222518,0.050602171,0.594840012
688,2006,Final,2006-12-31,2007-03-21,HKD,3420774000,2370750000,-2765318000,18409264000,35853621000,15449445000,0.123235857,0.066123028,0.153452114,-0.150213393,-0.077127998,-0.178991414,0.313538096,0.217295981,0.301684699
688,2007,Final,2007-12-31,2009-01-06,HKD,7101633000,4179579000,-6817457000,29557133000,64521172000,26282040000,0.145600479,0.064778411,0.159027952,-0.230653528,-0.105662324,-0.259396036,0.426971915,0.251289084,0.222694439
688,2008,Interim,2008-06-30,2008-08-19,HKD,9340220000,5119381000,-13126932000,43025588000,77347543000,30371252000,0.121389596,0.066186731,0.168560091,-0.305095935,-0.169713626,-0.432215702,0.413418377,0.226594896,0.181812801
688,2008,Final,2008-12-31,2009-03-23,HKD,9040812000,5048637000,-4293784000,43701600000,85576441000,33219782000,0.122224429,0.058995641,0.151976825,-0.098252329,-0.050174837,-0.129253828,0.478542955,0.267231491,0.206496526
688,2009,Interim,2009-06-30,2009-08-17,HKD,10174355000,5781960000,12349386000,38133400000,94680620000,38135207000,0.163655566,0.061068041,0.151617376,0.323846969,0.130432036,0.323831624,0.430176328,0.244463882,0.180306678
688,2009,Final,2009-12-31,2010-03-18,HKD,12259248000,7468928000,8835630000,31675269000,114117393000,42093072000,0.244155699,0.065449515,0.177438416,0.278944119,0.077425796,0.209906989,0.328475686,0.200123307,0.218794451
688,2010,Interim,2010-06-30,2010-08-11,HKD,14860450000,9496131000,-8412742000,60892600000,137015972000,46376823000,0.162033559,0.069306745,0.204760274,-0.13815705,-0.061399718,-0.181399705,0.377236177,0.24106162,0.172086927
688,2010,Final,2010-12-31,2011-03-17,HKD,18913841000,12373151000,-4257450000,57209512000,162248401000,54734890000,0.203653728,0.076260542,0.226056013,-0.074418569,-0.02624032,-0.077783111,0.426823619,0.279221607,0.178332342
688,2011,Interim,2011-06-30,2011-08-09,HKD,21825983000,14433215000,-6873407000,61093365000,158950869000,61336498000,0.219020067,0.090802995,0.235312016,-0.112506604,-0.043242337,-0.112060636,0.438494023,0.289969919,0.152878828
688,2011,Final,2011-12-31,2012-03-15,HKD,23388338000,15464098000,-9562820000,66569461000,175975423000,71616983000,0.230006421,0.087876464,0.215927806,-0.143651756,-0.054341793,-0.133527267,0.455626128,0.301254715,0.174399567
