symbol,priceDate,monthEndDate,sharesOutstanding,marketCap
330,2011-04-29,2011-04-30,1290437683,41681.14
330,2011-05-31,2011-05-31,1290437683,37745.3
330,2011-06-30,2011-06-30,1290437683,31228.59
330,2011-07-29,2011-07-31,1290437683,29292.94
330,2011-08-31,2011-08-31,1290437683,28196.06
330,2011-09-30,2011-09-30,1290437683,12323.68
330,2011-10-31,2011-10-31,1290437683,14710.99
330,2011-11-30,2011-11-30,1290437683,13859.3
330,2011-12-30,2011-12-31,1290437683,12930.19
330,2012-01-31,2012-01-31,1290437683,14762.61
330,2012-02-29,2012-02-29,1290437683,22453.62
330,2012-03-30,2012-03-31,1290437683,20130.83
330,2012-04-18,2012-04-18,1290976114,21662.58
330,2012-04-30,2012-04-30,1290976114,20655.62
330,2012-05-31,2012-05-31,1290976114,16137.2
330,2012-06-29,2012-06-30,1290976114,12767.75
330,2012-07-31,2012-07-31,1290976114,12173.91
330,2012-08-31,2012-08-31,1290976114,15310.98
330,2012-09-28,2012-09-30,1290976114,15388.44
330,2012-10-29,2012-10-29,1938264171,18820.55
330,2012-10-31,2012-10-31,1938264171,19537.7
330,2012-11-26,2012-11-26,1938264171,24383.36
330,2012-11-30,2012-11-30,1938264171,23336.7
330,2012-12-31,2012-12-31,1938264171,20816.96
330,2013-01-22,2013-01-22,1939074064,21950.32
330,2013-01-31,2013-01-31,1939074064,20903.22
330,2013-02-28,2013-02-28,1939074064,19623.43
330,2013-03-28,2013-03-31,1939074064,18110.95
330,2013-04-30,2013-04-30,1939074064,21097.13
330,2013-05-31,2013-05-31,1939074064,23074.98
330,2013-06-28,2013-06-30,1939074064,22415.7
330,2013-07-31,2013-07-31,1939824064,24519.38
330,2013-08-30,2013-08-31,1939824064,25683.27
330,2013-09-30,2013-09-30,1939824064,24092.62
330,2013-10-31,2013-10-31,1939824064,27623.09
330,2013-11-29,2013-11-30,1939824064,31347.56
330,2013-12-31,2013-12-31,1939824064,28980.97
330,2014-01-30,2014-01-31,1939824064,28399.02
330,2014-02-28,2014-02-28,1939824064,28282.63
330,2014-03-31,2014-03-31,1940424064,25031.47
330,2014-04-23,2014-04-23,1940865480,26745.13
330,2014-04-30,2014-04-30,1940865480,24998.35
330,2014-05-30,2014-05-31,1941865480,22214.94
330,2014-06-30,2014-06-30,1942475480,21367.23
330,2014-07-31,2014-07-31,1942665480,23700.52
330,2014-08-29,2014-08-31,1942665480,24438.73
330,2014-09-30,2014-09-30,1942665480,19504.36
330,2014-10-31,2014-10-31,1942790480,18864.5
330,2014-11-28,2014-11-30,1942790480,19661.04
330,2014-12-31,2014-12-31,1942790480,18029.1
330,2015-01-27,2015-01-27,1943460352,16674.89
330,2015-01-30,2015-01-31,1943460352,17005.28
330,2015-02-27,2015-02-28,1943460352,15586.55
330,2015-03-31,2015-03-31,1943460352,15295.03
330,2015-04-28,2015-04-28,1944174562,14542.43
330,2015-04-30,2015-04-30,1944174562,14309.13
330,2015-05-29,2015-05-31,1944174562,15067.35
330,2015-06-30,2015-06-30,1944174562,14114.71
330,2015-07-31,2015-07-31,1944174562,14464.66
330,2015-08-31,2015-08-31,1944174562,12637.13
330,2015-09-30,2015-09-30,1944174562,11198.45
330,2015-10-30,2015-10-31,1944174562,16972.64
330,2015-11-30,2015-11-30,1944174562,16719.9
330,2015-12-31,2015-12-31,1944174562,16642.14
330,2016-01-29,2016-01-31,1944174562,15553.4
330,2016-02-29,2016-02-29,1944174562,13512.01
330,2016-03-31,2016-03-31,1944174562,14075.82
330,2016-04-29,2016-04-30,1944174562,13220.39
330,2016-05-31,2016-05-31,1944174562,12189.97
330,2016-06-30,2016-06-30,1944174562,11198.45
330,2016-07-29,2016-07-31,1944174562,12092.77
330,2016-08-31,2016-08-31,1944174562,13337.04
330,2016-09-30,2016-09-30,1944174562,12228.86
386,2003-12-31,2003-12-31,16780488000,58312.19
386,2004-12-31,2004-12-31,16780488000,53697.56
386,2006-10-31,2006-10-31,16780488000,90614.64
386,2007-03-30,2007-03-31,16780488000,110919.03
386,2007-10-31,2007-10-31,16780488000,195660.49
386,2008-01-31,2008-01-31,16780488000,137432.19
386,2008-08-29,2008-08-31,16780488000,126189.27
386,2008-10-31,2008-10-31,16780488000,84405.86
386,2008-11-28,2008-11-30,16780488000,86419.51
386,2009-01-30,2009-01-31,16780488000,71317.07
386,2009-02-27,2009-02-28,16780488000,67960.98
386,2009-03-31,2009-03-31,16780488000,83231.22
386,2009-04-30,2009-04-30,16780488000,102025.37
386,2009-05-29,2009-05-31,16780488000,104374.63
386,2009-06-30,2009-06-30,16780488000,99172.68
386,2009-07-31,2009-07-31,16780488000,116792.2
386,2009-08-31,2009-08-31,16780488000,108569.75
386,2009-09-30,2009-09-30,16780488000,110583.42
386,2009-10-30,2009-10-31,16780488000,113100.49
386,2009-11-30,2009-11-30,16780488000,108234.14
386,2009-12-31,2009-12-31,16780488000,115953.17
386,2010-01-29,2010-01-31,16780488000,102528.78
386,2010-02-26,2010-02-28,16780488000,102193.17
386,2010-03-31,2010-03-31,16780488000,106723.91
386,2010-04-30,2010-04-30,16780488000,105549.27
386,2010-05-31,2010-05-31,16780488000,103871.22
386,2010-06-30,2010-06-30,16780488000,106556.1
386,2010-07-30,2010-07-31,16780488000,105045.86
386,2010-08-31,2010-08-31,16780488000,103367.8
386,2010-09-30,2010-09-30,16780488000,115449.76
386,2010-10-29,2010-10-31,16780488000,122665.37
386,2010-11-30,2010-11-30,16780488000,121322.93
386,2010-12-31,2010-12-31,16780488000,124846.83
386,2011-01-31,2011-01-31,16780488000,144144.39
386,2011-02-28,2011-02-28,16780488000,133237.08
386,2011-03-31,2011-03-31,16780488000,130887.81
386,2011-04-29,2011-04-30,16780488000,131223.42
386,2011-05-31,2011-05-31,16780488000,130887.81
386,2011-06-30,2011-06-30,16780488000,131391.22
386,2011-07-29,2011-07-31,16780488000,129041.95
386,2011-08-31,2011-08-31,16780488000,129041.95
386,2011-09-30,2011-09-30,16780488000,128874.14
386,2011-10-31,2011-10-31,16780488000,124846.83
386,2011-11-30,2011-11-30,16780488000,132398.05
386,2011-12-30,2011-12-31,16780488000,137096.59
386,2012-01-31,2012-01-31,16780488000,158072.2
386,2012-02-29,2012-02-29,16780488000,149178.54
386,2012-03-30,2012-03-31,16780488000,141962.93
386,2012-04-30,2012-04-30,16780488000,140284.87
386,2012-05-31,2012-05-31,16780488000,115953.17
386,2012-06-29,2012-06-30,16780488000,115449.76
386,2012-07-31,2012-07-31,16780488000,118134.63
386,2012-08-31,2012-08-31,16780488000,122497.57
386,2012-09-28,2012-09-30,16780488000,121490.73
386,2012-10-31,2012-10-31,16780488000,138103.41
386,2012-11-30,2012-11-30,16780488000,137935.62
386,2012-12-31,2012-12-31,16780488000,147332.68
386,2013-01-31,2013-01-31,16780488000,157904.39
386,2013-02-14,2013-02-14,19625722000,169173.72
386,2013-02-28,2013-02-28,19625722000,173098.86
386,2013-03-28,2013-03-31,19625722000,179379.11
386,2013-04-30,2013-04-30,19625722000,166622.38
386,2013-06-10,2013-06-10,25513438600,145171.47
386,2013-06-25,2013-06-25,25513438600,131649.34
386,2013-06-28,2013-06-30,25513438600,139303.38
386,2013-07-31,2013-07-31,25513438600,147212.54
386,2013-08-30,2013-08-31,25513438600,142620.13
386,2013-09-30,2013-09-30,25513438600,154866.58
386,2013-10-31,2013-10-31,25513438600,161500.06
386,2013-11-29,2013-11-30,25513438600,169919.5
386,2013-12-31,2013-12-31,25513438600,161500.06
386,2014-01-30,2014-01-31,25513438600,157673.05
386,2014-02-28,2014-02-28,25513438600,175787.59
386,2014-03-31,2014-03-31,25513438600,177063.27
386,2014-04-30,2014-04-30,25513438600,174767.05
386,2014-05-30,2014-05-31,25513438600,179359.48
386,2014-06-30,2014-06-30,25513438600,188544.31
386,2014-07-31,2014-07-31,25513438600,196453.47
386,2014-08-29,2014-08-31,25513438600,200535.63
386,2014-09-30,2014-09-30,25513438600,173491.39
386,2014-10-31,2014-10-31,25513438600,171450.3
386,2014-11-28,2014-11-30,25513438600,162010.33
386,2014-12-31,2014-12-31,25513438600,159458.99
386,2015-01-30,2015-01-31,25513438600,156397.38
386,2015-02-27,2015-02-28,25513438600,165837.35
386,2015-03-31,2015-03-31,25513438600,157417.92
386,2015-04-30,2015-04-30,25513438600,185227.57
386,2015-05-29,2015-05-31,25513438600,174256.78
386,2015-06-30,2015-06-30,25513438600,170684.91
386,2015-07-31,2015-07-31,25513438600,150019.02
386,2015-08-31,2015-08-31,25513438600,131649.34
386,2015-09-30,2015-09-30,25513438600,120168.3
386,2015-10-30,2015-10-31,25513438600,141599.59
386,2015-11-30,2015-11-30,25513438600,121188.83
386,2015-12-31,2015-12-31,25513438600,119402.89
386,2016-01-29,2016-01-31,25513438600,110473.19
386,2016-02-29,2016-02-29,25513438600,110473.19
386,2016-03-31,2016-03-31,25513438600,129863.41
386,2016-04-29,2016-04-30,25513438600,141089.32
386,2016-05-31,2016-05-31,25513438600,135221.23
386,2016-06-30,2016-06-30,25513438600,142875.25
386,2016-07-29,2016-07-31,25513438600,140579.05
386,2016-08-31,2016-08-31,25513438600,143640.66
386,2016-09-30,2016-09-30,25513438600,144150.93
388,2003-12-31,2003-12-31,1048998846,17675.63
388,2006-12-29,2006-12-31,1065448346,91095.83
388,2007-01-31,2007-01-31,1066514346,90333.76
388,2007-02-28,2007-02-28,1066570846,85805.62
388,2007-03-30,2007-03-31,1066796846,81236.58
388,2007-04-30,2007-04-30,1068708846,80527.21
388,2007-05-31,2007-05-31,1068939346,93158.07
388,2007-06-29,2007-06-30,1068959346,118120.01
388,2007-07-31,2007-07-31,1069074346,139086.58
388,2007-08-31,2007-08-31,1069218346,153432.83
388,2007-09-28,2007-09-30,1069558346,254127.07
388,2007-10-31,2007-10-31,1069673346,274050.32
388,2007-11-30,2007-11-30,1069785846,252897.37
388,2007-12-31,2007-12-31,1070285346,236747.12
388,2008-01-31,2008-01-31,1070944846,172207.93
388,2008-02-29,2008-02-29,1071188346,162177.91
388,2008-03-31,2008-03-31,1071304846,143126.33
388,2008-04-30,2008-04-30,1073611346,170918.92
388,2008-05-30,2008-05-31,1073624346,143865.66
388,2008-06-30,2008-06-30,1073646846,122395.74
388,2008-07-31,2008-07-31,1074487346,124962.88
388,2008-08-29,2008-08-31,1074873846,109637.13
388,2008-09-30,2008-09-30,1074873846,100070.75
388,2008-10-31,2008-10-31,1074882346,81422.34
388,2008-11-28,2008-11-30,1074886346,65568.07
388,2008-12-31,2008-12-31,1074886346,79111.63
388,2009-01-30,2009-01-31,1074915346,73094.24
388,2009-02-27,2009-02-28,1074958346,67238.64
388,2009-03-31,2009-03-31,1075006346,78690.46
388,2009-04-14,2009-04-14,1075276846,95968.46
388,2009-04-30,2009-04-30,1075838846,97255.83
388,2009-05-29,2009-05-31,1075883346,128568.06
388,2009-06-30,2009-06-30,1075939346,129865.88
388,2009-07-31,2009-07-31,1075948846,157303.72
388,2009-08-31,2009-08-31,1076074346,145270.04
388,2009-09-30,2009-09-30,1076086346,151190.13
388,2009-10-30,2009-10-31,1076086346,150436.87
388,2009-11-30,2009-11-30,1076102346,148717.34
388,2009-12-10,2009-12-10,1076157346,148079.26
388,2009-12-31,2009-12-31,1076190346,150020.93
388,2010-01-29,2010-01-31,1076318346,142396.92
388,2010-02-09,2010-02-09,1076439346,135416.07
388,2010-02-26,2010-02-28,1076634346,139854.79
388,2010-04-07,2010-04-07,1076883846,147533.09
388,2010-04-15,2010-04-15,1077274846,147909.84
388,2010-04-30,2010-04-30,1077615846,139335.73
388,2010-06-02,2010-06-02,1077905846,126653.94
388,2010-06-30,2010-06-30,1077915346,132152.42
388,2010-07-30,2010-07-31,1077929346,137651.57
388,2010-08-31,2010-08-31,1078062846,131415.86
388,2010-09-30,2010-09-30,1078074346,164729.76
388,2010-10-29,2010-10-31,1078075346,183919.66
388,2010-11-30,2010-11-30,1078083346,191791.02
388,2010-12-31,2010-12-31,1078092346,190067.68
388,2011-01-31,2011-01-31,1078140846,192771.59
388,2011-02-28,2011-02-28,1078164346,181670.69
388,2011-04-04,2011-04-04,1078239346,195053.49
388,2011-04-29,2011-04-30,1078313346,191077.12
388,2011-05-27,2011-05-27,1078923263,183201.17
388,2011-05-31,2011-05-31,1078923263,188056.33
388,2011-06-30,2011-06-30,1078949163,175976.62
388,2011-07-29,2011-07-31,1078967163,173605.81
388,2011-08-31,2011-08-31,1079134163,157337.76
388,2011-10-06,2011-10-06,1079906640,109718.51
388,2011-10-31,2011-10-31,1079906640,144815.49
388,2011-11-30,2011-11-30,1079906640,132072.59
388,2011-12-30,2011-12-31,1079906640,134016.41
388,2012-01-31,2012-01-31,1079906640,145355.44
388,2012-02-29,2012-02-29,1079906640,156154.51
388,2012-03-30,2012-03-31,1079910640,140928.34
388,2012-04-30,2012-04-30,1079910640,134016.91
388,2012-05-29,2012-05-29,1080771575,121911.04
388,2012-05-31,2012-05-31,1080771575,118452.56
388,2012-06-29,2012-06-30,1080801575,118888.17
388,2012-07-31,2012-07-31,1080819575,112621.4
388,2012-08-31,2012-08-31,1080831075,111325.6
388,2012-09-21,2012-09-21,1084057087,129328.01
388,2012-09-28,2012-09-30,1084057087,127051.49
388,2012-10-31,2012-10-31,1084057087,138650.9
388,2012-12-07,2012-12-07,1149762087,146479.69
388,2012-12-31,2012-12-31,1149808087,151659.68
388,2013-01-31,2013-01-31,1149808087,169136.78
388,2013-02-28,2013-02-28,1149811087,160398.65
388,2013-03-28,2013-03-31,1149821587,152006.41
388,2013-04-30,2013-04-30,1149827587,150167.49
388,2013-05-31,2013-05-31,1153977442,150940.25
388,2013-06-28,2013-06-30,1153982442,135131.34
388,2013-07-31,2013-07-31,1153982442,139054.88
388,2013-08-30,2013-08-31,1153982442,137323.91
388,2013-09-30,2013-09-30,1161493053,144373.59
388,2013-10-31,2013-10-31,1161493053,145186.63
388,2013-11-29,2013-11-30,1161493053,158079.21
388,2013-12-31,2013-12-31,1161515153,150183.91
388,2014-01-30,2014-01-31,1161542153,141591.99
388,2014-02-28,2014-02-28,1161635653,139860.93
388,2014-03-31,2014-03-31,1161872653,136636.22
388,2014-04-30,2014-04-30,1161872653,162313.61
388,2014-05-27,2014-05-27,1167110019,164095.68
388,2014-05-30,2014-05-31,1167110019,168413.98
388,2014-06-30,2014-06-30,1167112019,168647.69
388,2014-07-31,2014-07-31,1167120019,202495.32
388,2014-08-29,2014-08-31,1167120019,207864.08
388,2014-09-22,2014-09-22,1168019636,204637.04
388,2014-09-30,2014-09-30,1168019636,195176.09
388,2014-10-31,2014-10-31,1168050636,200787.9
388,2014-11-28,2014-11-30,1168099636,197292.02
388,2014-12-31,2014-12-31,1168165636,200574.04
388,2015-01-30,2015-01-31,1168309636,208660.11
388,2015-02-27,2015-02-28,1168309636,209127.42
388,2015-03-31,2015-03-31,1168309636,221978.83
388,2015-04-30,2015-04-30,1179074192,349713.41
388,2015-05-29,2015-05-31,1187557718,354367.22
388,2015-06-05,2015-06-05,1194019540,348653.71
388,2015-06-30,2015-06-30,1197436168,327618.54
388,2015-07-31,2015-07-31,1197436168,251701.08
388,2015-08-31,2015-08-31,1197436168,218172.87
388,2015-09-24,2015-09-24,1208536325,219832.75
388,2015-09-30,2015-09-30,1208536325,213669.23
388,2015-10-30,2015-10-31,1208536325,246299.71
388,2015-11-30,2015-11-30,1208536325,244124.34
388,2015-12-31,2015-12-31,1208536325,239894.46
388,2016-01-29,2016-01-31,1208536325,205813.74
388,2016-02-29,2016-02-29,1208536325,204121.78
388,2016-03-31,2016-03-31,1208536325,225754.59
388,2016-04-29,2016-04-30,1208536325,237235.68
388,2016-06-02,2016-06-02,1217399317,229114.55
388,2016-06-30,2016-06-30,1217399317,228384.12
388,2016-07-29,2016-07-31,1217399317,233131.97
388,2016-08-31,2016-08-31,1217399317,230940.65
388,2016-09-23,2016-09-23,1224322572,250986.13
388,2016-09-30,2016-09-30,1224322572,249516.94
494,2003-12-31,2003-12-31,2902038000,38597.11
494,2004-12-31,2004-12-31,2917107000,38214.1
494,2006-12-29,2006-12-31,3409576986,82511.77
494,2007-01-31,2007-01-31,3410573586,83047.47
494,2007-02-28,2007-02-28,3411184586,84597.38
494,2007-03-30,2007-03-31,3412202586,83769.57
494,2007-04-30,2007-04-30,3413564386,83973.69
494,2007-05-31,2007-05-31,3413980686,89446.3
494,2007-06-29,2007-06-30,3417789086,96210.76
494,2007-07-31,2007-07-31,3423047786,94647.27
494,2007-08-31,2007-08-31,3427508586,99055
494,2007-09-28,2007-09-30,3447095586,113754.15
494,2007-10-31,2007-10-31,3448993186,125543.36
494,2007-11-30,2007-11-30,3450224286,106956.95
494,2007-12-31,2007-12-31,3450706086,108697.24
494,2008-01-31,2008-01-31,3452324086,100117.4
494,2008-02-29,2008-02-29,3452906086,100134.28
494,2008-03-31,2008-03-31,3453596586,99636.26
494,2008-04-30,2008-04-30,3454180586,111397.32
494,2008-05-30,2008-05-31,3456019586,101952.58
494,2008-06-30,2008-06-30,3461988986,81356.74
494,2008-07-31,2008-07-31,3464509586,92329.18
494,2008-08-29,2008-08-31,3465603586,83347.76
494,2008-09-30,2008-09-30,3634017586,67520.05
494,2008-10-31,2008-10-31,3634072586,55237.9
494,2008-11-28,2008-11-30,3634072586,51603.83
494,2008-12-31,2008-12-31,3634127586,48261.21
494,2009-01-20,2009-01-20,3634327586,49281.48
494,2009-01-30,2009-01-31,3634327586,57131.63
494,2009-02-27,2009-02-28,3634337586,62583.29
494,2009-03-18,2009-03-18,3634452586,65347.46
494,2009-03-31,2009-03-31,3634500586,66147.91
494,2009-04-08,2009-04-08,3635057586,72337.64
494,2009-04-20,2009-04-20,3635424586,73799.12
494,2009-04-30,2009-04-30,3635683986,79985.05
494,2009-05-05,2009-05-05,3635875986,80171.06
494,2009-05-12,2009-05-12,3756165986,80006.33
494,2009-05-21,2009-05-21,3756774986,78704.44
494,2009-05-29,2009-05-31,3757158986,78148.9
494,2009-05-29,2009-05-29,3757158986,78148.9
494,2009-06-25,2009-06-25,3759374786,77819.06
494,2009-06-30,2009-06-30,3761355786,78236.2
494,2009-07-15,2009-07-15,3762025586,81824.06
494,2009-07-31,2009-07-31,3762587586,85975.13
494,2009-08-12,2009-08-12,3763437586,92580.57
494,2009-08-19,2009-08-19,3763899786,100496.13
494,2009-08-26,2009-08-26,3765176786,103542.36
494,2009-08-31,2009-08-31,3765750786,96968.08
494,2009-09-09,2009-09-09,3767037786,108302.34
494,2009-09-18,2009-09-18,3767355786,104167.39
494,2009-09-30,2009-09-30,3768287786,117758.99
494,2009-10-13,2009-10-13,3769725786,120442.74
494,2009-10-21,2009-10-21,3770394786,134414.58
494,2009-10-30,2009-10-31,3771149386,124070.82
494,2009-10-30,2009-10-30,3771149386,124070.82
494,2009-11-11,2009-11-11,3773016386,129414.46
494,2009-11-20,2009-11-20,3773712386,122645.65
494,2009-11-30,2009-11-30,3774997386,117779.92
494,2009-12-09,2009-12-09,3775578386,128369.67
494,2009-12-30,2009-12-30,3776117386,120835.76
494,2009-12-31,2009-12-31,3776117386,121779.79
494,2010-01-13,2010-01-13,3776420586,127076.56
494,2010-01-20,2010-01-20,3777311586,124651.28
494,2010-01-29,2010-01-31,3778774586,134524.37
494,2010-01-29,2010-01-29,3778774586,134524.37
494,2010-02-10,2010-02-10,3779453586,128879.36
494,2010-02-26,2010-02-28,3780151686,136463.47
494,2010-02-26,2010-02-26,3780151686,136463.47
494,2010-03-10,2010-03-10,3781264686,147658.38
494,2010-03-16,2010-03-16,3783032686,150943.01
494,2010-03-23,2010-03-23,3784311686,159130.3
494,2010-03-31,2010-03-31,3786234686,144634.17
494,2010-04-13,2010-04-13,3787854686,149241.48
494,2010-04-22,2010-04-22,3789626686,144384.77
494,2010-04-30,2010-04-30,3793519586,144343.42
494,2010-05-10,2010-05-10,3808325436,141860.12
494,2010-05-31,2010-05-31,3809343186,128755.8
494,2010-06-08,2010-06-08,3809798186,133533.42
494,2010-06-30,2010-06-30,3811874186,133987.38
494,2010-07-14,2010-07-14,3812099186,143906.74
494,2010-07-30,2010-07-31,3813152686,135748.23
494,2010-07-30,2010-07-30,3813152686,135748.23
494,2010-08-09,2010-08-11,3813437586,143766.6
494,2010-08-31,2010-08-31,3814117986,150276.25
494,2010-09-10,2010-09-10,3814760286,164797.65
494,2010-09-22,2010-09-22,3816984536,168329.01
494,2010-09-30,2010-09-30,3818179036,166663.52
494,2010-10-13,2010-10-13,3819207036,167090.31
494,2010-10-29,2010-10-29,3820960436,156468.33
494,2010-11-04,2010-11-04,4016679853,174323.91
494,2010-11-12,2010-11-12,4018223153,177002.73
494,2010-11-30,2010-11-30,4020904053,194611.76
494,2010-12-10,2010-12-10,4021730553,180374.61
494,2010-12-21,2010-12-21,4023618553,176636.86
494,2010-12-30,2010-12-30,4024469403,184521.92
494,2010-12-31,2010-12-31,4024469403,181503.56
494,2011-01-11,2011-01-11,4025678753,188200.48
494,2011-01-20,2011-01-20,4027439053,197747.25
494,2011-01-31,2011-01-31,4028245053,203627.78
494,2011-02-16,2011-02-16,4030827353,192875.08
494,2011-02-28,2011-02-28,4032962903,191162.45
494,2011-03-09,2011-03-09,4036511253,187294.13
494,2011-03-16,2011-03-16,4037808353,171404.97
494,2011-03-23,2011-03-23,4038516953,173858.15
494,2011-03-31,2011-03-31,4039494653,160973.86
494,2011-04-12,2011-04-12,4041762253,161670.49
494,2011-04-21,2011-04-21,4044006053,159333.84
494,2011-04-29,2011-04-29,4044231853,160556.01
494,2011-05-09,2011-05-09,4047759703,148755.17
494,2011-05-19,2011-05-19,8095519406,154786.34
494,2011-05-31,2011-05-31,8097614406,139926.78
494,2011-06-09,2011-06-09,8099075606,134444.66
494,2011-06-17,2011-06-17,8100425006,114864.03
494,2011-06-30,2011-06-30,8101007006,125565.61
494,2011-07-29,2011-07-31,8102065006,105002.76
494,2011-08-31,2011-08-31,8102143006,113754.09
494,2011-09-30,2011-09-30,8102143006,107110.33
494,2011-10-31,2011-10-31,8102399006,123156.46
494,2011-11-30,2011-11-30,8102735006,125430.33
494,2011-12-16,2011-12-16,8103518706,119283.8
494,2011-12-30,2011-12-31,8104154706,116537.75
494,2011-12-30,2011-12-30,8104154706,116537.75
494,2012-01-13,2012-01-13,8105869706,129369.68
494,2012-01-31,2012-01-31,8109307306,137533.84
494,2012-02-28,2012-02-28,8131725306,147346.87
494,2012-02-29,2012-02-29,8132887706,144765.39
494,2012-04-10,2012-04-10,8347848906,137405.59
494,2012-04-30,2012-04-30,8349121306,138595.42
494,2012-05-31,2012-05-31,8351154506,118920.44
494,2012-06-29,2012-06-30,8356457506,123842.7
494,2012-07-31,2012-07-31,8356617506,128023.38
494,2012-08-31,2012-08-31,8357490906,105304.39
494,2012-09-28,2012-09-30,8357550906,100457.77
494,2012-10-31,2012-10-31,8357610906,108648.94
494,2012-11-30,2012-11-30,8357610906,106643.12
494,2012-12-31,2012-12-31,8359048906,114351.79
494,2013-01-31,2013-01-31,8359926306,91123.19
494,2013-02-28,2013-02-28,8360398306,86948.14
494,2013-03-28,2013-03-31,8360398306,89456.26
494,2013-04-30,2013-04-30,8360398306,83938.4
494,2013-05-31,2013-05-31,8360398306,90626.72
494,2013-06-28,2013-06-30,8360398306,89121.84
494,2013-07-31,2013-07-31,8360398306,85777.69
494,2013-08-30,2013-08-31,8360398306,95308.54
494,2013-09-30,2013-09-30,8360398306,94305.29
494,2013-10-31,2013-10-31,8360398306,91629.97
494,2013-11-29,2013-11-30,8360398306,88285.81
494,2013-12-31,2013-12-31,8360398306,83603.98
494,2014-01-30,2014-01-31,8360398306,90292.3
494,2014-02-28,2014-02-28,8360398306,84941.65
494,2014-03-31,2014-03-31,8360398306,95810.16
494,2014-04-30,2014-04-30,8360398306,94138.09
494,2014-05-30,2014-05-31,8360398306,94138.09
494,2014-06-30,2014-06-30,8360398306,95977.37
494,2014-07-31,2014-07-31,8360398306,86948.14
494,2014-08-29,2014-08-31,8360398306,80427.03
494,2014-09-30,2014-09-30,8360398306,73738.71
494,2014-10-31,2014-10-31,8360398306,79005.76
494,2014-11-28,2014-11-30,8360398306,72066.63
494,2014-12-31,2014-12-31,8360398306,60696.49
494,2015-01-30,2015-01-31,8360398306,64291.46
494,2015-02-27,2015-02-28,8360398306,66297.96
494,2015-03-31,2015-03-31,8360398306,63288.22
494,2015-04-30,2015-04-30,8360398306,66130.75
494,2015-05-22,2015-05-22,8415447306,61601.08
494,2015-05-29,2015-05-31,8415447306,56551.8
494,2015-06-30,2015-06-30,8415447306,51755
494,2015-07-31,2015-07-31,8415447306,50492.68
494,2015-08-31,2015-08-31,8415447306,43002.94
494,2015-09-30,2015-09-30,8415447306,49735.29
494,2015-10-30,2015-10-31,8415447306,53017.32
494,2015-11-30,2015-11-30,8415447306,44938.49
494,2015-12-31,2015-12-31,8415447306,44349.41
494,2016-01-29,2016-01-31,8415447306,37364.59
494,2016-02-29,2016-02-29,8415447306,36943.81
494,2016-03-31,2016-03-31,8415447306,38626.9
494,2016-04-29,2016-04-30,8415447306,40478.3
494,2016-05-31,2016-05-31,8415447306,33325.17
494,2016-06-30,2016-06-30,8415447306,31473.77
494,2016-07-29,2016-07-31,8415447306,32651.94
494,2016-08-31,2016-08-31,8415447306,33577.63
494,2016-09-30,2016-09-30,8415447306,33409.33
551,2006-12-29,2006-12-31,1663628986,41091.64
551,2007-01-31,2007-01-31,1663628986,43670.26
551,2007-02-28,2007-02-28,1663628986,44917.98
551,2007-03-30,2007-03-31,1663628986,44086.17
551,2007-04-30,2007-04-30,1663628986,45666.62
551,2007-05-31,2007-05-31,1663628986,42921.63
551,2007-06-29,2007-06-30,1663628986,40343
551,2007-07-31,2007-07-31,1663628986,40925.27
551,2007-08-31,2007-08-31,1663628986,39178.46
551,2007-09-28,2007-09-30,1663628986,38679.37
551,2007-10-31,2007-10-31,1663628986,39511.19
551,2007-11-30,2007-11-30,1663628986,41258
551,2007-12-31,2007-12-31,1663628986,46581.61
551,2008-01-31,2008-01-31,1663628986,37681.2
551,2008-02-29,2008-02-29,1663628986,38762.55
551,2008-03-31,2008-03-31,1663628986,40592.55
551,2008-04-30,2008-04-30,1663628986,39428.01
551,2008-05-30,2008-05-31,1663628986,37265.29
551,2008-06-30,2008-06-30,1663628986,30810.41
551,2008-07-31,2008-07-31,1663628986,33688.49
551,2008-08-29,2008-08-31,1663628986,36183.93
551,2008-09-30,2008-09-30,1663628986,34936.21
551,2008-10-31,2008-10-31,1658152486,25203.92
551,2008-11-28,2008-11-30,1648928486,23249.89
551,2008-12-31,2008-12-31,1648928486,25261.58
551,2009-01-30,2009-01-31,1648928486,23447.76
551,2009-02-27,2009-02-28,1648928486,23942.44
551,2009-03-31,2009-03-31,1648928486,29120.08
551,2009-04-30,2009-04-30,1648928486,28493.49
551,2009-05-29,2009-05-31,1648928486,29383.91
551,2009-06-30,2009-06-30,1648928486,30109.43
551,2009-07-31,2009-07-31,1648928486,34709.94
551,2009-08-31,2009-08-31,1648928486,33720.59
551,2009-09-30,2009-09-30,1648928486,35451.96
551,2009-10-30,2009-10-31,1648928486,35946.64
551,2009-11-30,2009-11-30,1648928486,36029.09
551,2009-12-31,2009-12-31,1648928486,37100.89
551,2010-01-29,2010-01-31,1648928486,39904.07
551,2010-02-26,2010-02-28,1648928486,38172.69
551,2010-03-30,2010-03-31,1648928486,44521.07
551,2010-04-30,2010-04-30,1648928486,45098.19
551,2010-05-31,2010-05-31,1648928486,39739.18
551,2010-06-30,2010-06-30,1648928486,40151.41
551,2010-07-30,2010-07-31,1648928486,41553
551,2010-08-31,2010-08-31,1648928486,42047.68
551,2010-09-30,2010-09-30,1648928486,47406.69
551,2010-10-29,2010-10-31,1648928486,45840.21
